condition,target,source,band,n_subjects,n_groups,n_missing,median,mean,n_positive,fraction_positive,ci_low,ci_high,ci_status,estimand,is_synthetic,synthetic_notice,protocol_id
speaking,right_cheek,left_cheek,0–100 ms,24,12,6,-0.00013406549761026552,-0.00010321411319407087,9,0.375,-0.00035300074453256664,5.237859085014824e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,100–250 ms,24,12,6,6.422371562751101e-05,0.00012015590868573656,12,0.5,-0.0003326961869902625,0.0003167745294005652,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_cheek,250–500 ms,24,12,6,0.0001890480342828012,0.00022417622860656052,15,0.625,-6.0237371987802296e-05,0.00034766248470509783,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,0–100 ms,24,12,6,8.248701886735878e-05,-3.1913650039631536e-05,14,0.5833333333333334,-5.53632709176531e-05,9.1634030906331e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,100–250 ms,24,12,6,0.00012575827721310106,-8.164506692769792e-05,13,0.5416666666666666,-0.00012415819063060004,0.00014234140477610108,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,left_eyelid,250–500 ms,24,12,6,-4.465996330731398e-05,-0.00017491956118847093,12,0.5,-0.00020161991368833576,-3.424493583069452e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,0–100 ms,24,12,6,-3.578291502335624e-05,-1.7039574901984797e-05,10,0.4166666666666667,-0.0002716736673720833,0.00010427190736717574,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,100–250 ms,24,12,6,0.000260810125445825,0.0002947909706514092,16,0.6666666666666666,-0.00016684935728665,0.0005147233132302375,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,mouth,250–500 ms,24,12,6,4.495255682087267e-05,6.629421478919213e-05,13,0.5416666666666666,-0.00022363883200928126,0.00020442264576536208,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,right_brow,0–100 ms,24,12,6,-6.515074082360859e-05,-8.913273497509332e-05,11,0.4583333333333333,-0.0002045778692695333,0.00016946901812011988,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,right_brow,100–250 ms,24,12,6,-0.0002800633897094232,-0.000323541682570002,9,0.375,-0.0005328385961826375,0.00014529183829192758,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,right_brow,250–500 ms,24,12,6,-0.0004131957596283437,-0.000440502286280738,0,0.0,-0.0005719511398076438,-0.00014605155717761455,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,right_eyelid,0–100 ms,24,12,6,-1.775379462593939e-05,-4.536408494943176e-05,12,0.5,-0.00015615336450566994,0.00021498401983437526,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,right_eyelid,100–250 ms,24,12,6,0.00012504316375905745,7.498693069241196e-05,14,0.5833333333333334,-0.00012586912456021248,0.0005469865097926625,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_cheek,right_eyelid,250–500 ms,24,12,6,0.0001038065888582432,7.236878915585157e-05,15,0.625,-5.3778786224802994e-05,0.0003688079600302151,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,jaw,0–100 ms,30,15,0,-0.00020807853398173334,-0.00017564997827226628,10,0.3333333333333333,-0.000314356079563,2.2433214044629453e-06,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,jaw,100–250 ms,30,15,0,-0.0005391851462069,-0.00048039361147145146,8,0.26666666666666666,-0.0007318616276578,-0.00015788094082267812,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,jaw,250–500 ms,30,15,0,-0.0005759370883347188,-0.0005390130854688036,0,0.0,-0.0006969474852447876,-0.000336459115260075,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,left_brow,0–100 ms,30,15,0,-0.00020230508708898333,-0.00018031529721561712,8,0.26666666666666666,-0.00040887807213683334,-5.901306546173714e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,left_brow,100–250 ms,30,15,0,-0.00039055719300738756,-0.0003506906782372553,8,0.26666666666666666,-0.000765064862563925,-0.00013077510643274057,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,left_brow,250–500 ms,30,15,0,-0.0003689317141286438,-0.0003438935634450607,5,0.16666666666666666,-0.0006041411252494625,-0.000205775665347825,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,left_cheek,0–100 ms,30,15,0,0.0003093380588337,0.00027282242980402845,21,0.7,9.106246055009393e-05,0.0003778532226496333,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,left_cheek,100–250 ms,30,15,0,0.0005687424373975376,0.0005025412198127276,21,0.7,0.00017301844853551834,0.0006929573937919875,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,left_cheek,250–500 ms,30,15,0,7.607915192904098e-05,3.450150033638571e-05,16,0.5333333333333333,-0.00017245516112468615,0.0001540923119279546,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,left_eyelid,0–100 ms,30,15,0,5.55398265056365e-06,-2.602702917809464e-05,15,0.5,-0.0002045648671756,0.00011495730584829759,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,left_eyelid,100–250 ms,30,15,0,0.00031734764741887496,0.00026009267218847493,20,0.6666666666666666,-6.358851787918837e-05,0.000515691025199075,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,left_eyelid,250–500 ms,30,15,0,0.00034802243127639813,0.0003120634640712013,23,0.7666666666666667,0.00010877560564934251,0.0004725919204477014,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,mouth,0–100 ms,30,15,0,-0.00021257473699750002,-0.00016603320034341243,10,0.3333333333333333,-0.0003765239771270167,-7.333767515071746e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,mouth,100–250 ms,30,15,0,-0.000305947822636125,-0.00022157007873187606,10,0.3333333333333333,-0.0006031805311254126,-5.351719848616858e-05,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,mouth,250–500 ms,30,15,0,-0.00036759490997400625,-0.0003146014973720034,6,0.2,-0.000554271808773925,-0.00020905594460253623,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,right_brow,0–100 ms,30,15,0,-0.00015696627365091668,-0.00011126660136158854,11,0.36666666666666664,-0.00022450308145119998,0.00011154410032718681,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,right_brow,100–250 ms,30,15,0,-0.0001273428928241455,-4.449141171386115e-05,14,0.4666666666666667,-0.00024978413310886873,0.00035945451869135,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,right_brow,250–500 ms,30,15,0,-5.470438586848852e-05,-2.669542081388747e-06,14,0.4666666666666667,-0.00013160356408388593,0.0002510285584882416,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,right_cheek,0–100 ms,24,12,6,-1.7753794625939685e-05,-4.536408494943173e-05,12,0.5,-0.00015615336450566994,0.0002149840198343757,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,right_cheek,100–250 ms,24,12,6,0.00012504316375905713,7.498693069241299e-05,14,0.5833333333333334,-0.00012586912456021248,0.0005469865097926625,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,right_eyelid,right_cheek,250–500 ms,24,12,6,0.00010380658885824298,7.236878915585055e-05,15,0.625,-5.3778786224802994e-05,0.00036880796003021545,nominal_fixed_oof_group,gain,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
