condition,outer_fold,group_id,subject_id,target,source,band,gain,status,n_lags,support_sha256,is_synthetic,synthetic_notice,protocol_id
speaking,4,MOCK_G13,MOCK_S25,mouth,right_brow,250–500 ms,-0.00033561470758810435,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,mouth,right_cheek,0–100 ms,,unevaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,mouth,right_cheek,100–250 ms,,unevaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,mouth,right_cheek,250–500 ms,,unevaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,mouth,right_eyelid,0–100 ms,-0.0005150679993646,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,mouth,right_eyelid,100–250 ms,-0.000957582495821925,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,mouth,right_eyelid,250–500 ms,-0.0007250517576074375,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,jaw,0–100 ms,-0.0003876142392724667,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,jaw,100–250 ms,-0.0008275010410389251,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,jaw,250–500 ms,-0.0007264318651322,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_brow,0–100 ms,-5.610407281657926e-05,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_brow,100–250 ms,0.0002055643246526225,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_brow,250–500 ms,0.00027781695443767853,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_cheek,0–100 ms,0.0001977968340029,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_cheek,100–250 ms,0.000438037653838675,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_cheek,250–500 ms,9.966490879361294e-05,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_eyelid,0–100 ms,-0.00024146206249033332,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_eyelid,100–250 ms,-0.00022446104464660002,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,left_eyelid,250–500 ms,-0.00036411196657529997,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,mouth,0–100 ms,-2.044390326758824e-05,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,mouth,100–250 ms,-0.000237970221222397,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,mouth,250–500 ms,-0.0004188086769780875,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,right_cheek,0–100 ms,,unevaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,right_cheek,100–250 ms,,unevaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,right_cheek,250–500 ms,,unevaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,right_eyelid,0–100 ms,-0.00015521196966536668,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,right_eyelid,100–250 ms,-0.0001241624174238284,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_brow,right_eyelid,250–500 ms,-5.270688940365487e-05,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,jaw,0–100 ms,,unevaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,jaw,100–250 ms,,unevaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,jaw,250–500 ms,,unevaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,left_brow,0–100 ms,,unevaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,left_brow,100–250 ms,,unevaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,left_brow,250–500 ms,,unevaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,left_cheek,0–100 ms,,unevaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,left_cheek,100–250 ms,,unevaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,left_cheek,250–500 ms,,unevaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,left_eyelid,0–100 ms,,unevaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,left_eyelid,100–250 ms,,unevaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,left_eyelid,250–500 ms,,unevaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,mouth,0–100 ms,,unevaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,mouth,100–250 ms,,unevaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,mouth,250–500 ms,,unevaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,right_brow,0–100 ms,,unevaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,right_brow,100–250 ms,,unevaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,right_brow,250–500 ms,,unevaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,right_eyelid,0–100 ms,,unevaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,right_eyelid,100–250 ms,,unevaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_cheek,right_eyelid,250–500 ms,,unevaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,jaw,0–100 ms,-0.00031132279604370003,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,jaw,100–250 ms,-0.000726362419028725,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,jaw,250–500 ms,-0.000693493709185125,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,left_brow,0–100 ms,-0.00048557116913476665,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,left_brow,100–250 ms,-0.000904106049489325,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,left_brow,250–500 ms,-0.0006914658941573749,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,left_cheek,0–100 ms,0.00036353937295869996,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,left_cheek,100–250 ms,0.0006670070184856751,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,left_cheek,250–500 ms,0.00013779418777634013,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,left_eyelid,0–100 ms,0.00023174127508743334,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,left_eyelid,100–250 ms,0.00072741518724865,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,left_eyelid,250–500 ms,0.0006055652065079956,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,mouth,0–100 ms,-0.0004993046424390667,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,mouth,100–250 ms,-0.00082577643746795,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,mouth,250–500 ms,-0.0006940730900420375,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,right_brow,0–100 ms,-0.00015521196966536668,evaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,right_brow,100–250 ms,-0.0001241624174238286,evaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,right_brow,250–500 ms,-5.2706889403655196e-05,evaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,right_cheek,0–100 ms,,unevaluable,3,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,right_cheek,100–250 ms,,unevaluable,4,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S25,right_eyelid,right_cheek,250–500 ms,,unevaluable,8,8966ac2d059abccbb64c68311d51d1137e876b72993e40e09cd073adc7aae8cf,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,left_brow,0–100 ms,-0.00016327572167383335,evaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,left_brow,100–250 ms,-0.000241524578534025,evaluable,4,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,left_brow,250–500 ms,-0.000151121147526375,evaluable,8,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,left_cheek,0–100 ms,0.00019942123386170003,evaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,left_cheek,100–250 ms,0.00033775482816009996,evaluable,4,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,left_cheek,250–500 ms,8.848439650494636e-05,evaluable,8,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,left_eyelid,0–100 ms,-0.00045843923920936666,evaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,left_eyelid,100–250 ms,-0.000754815603216625,evaluable,4,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,left_eyelid,250–500 ms,-0.0008825289951404625,evaluable,8,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,mouth,0–100 ms,-1.985276251466501e-05,evaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,mouth,100–250 ms,-1.985276251466501e-05,evaluable,4,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,mouth,250–500 ms,-1.985276251466501e-05,evaluable,8,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,right_brow,0–100 ms,-0.00047825038557156664,evaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,right_brow,100–250 ms,-0.0009918203585925,evaluable,4,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,right_brow,250–500 ms,-0.000829632555156275,evaluable,8,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,right_cheek,0–100 ms,,unevaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,right_cheek,100–250 ms,,unevaluable,4,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,right_cheek,250–500 ms,,unevaluable,8,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,right_eyelid,0–100 ms,-0.00017650133761419997,evaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,right_eyelid,100–250 ms,-0.000481937088238425,evaluable,4,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,jaw,right_eyelid,250–500 ms,-0.0005399824655134874,evaluable,8,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,left_brow,jaw,0–100 ms,-0.0001237948679101,evaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,left_brow,jaw,100–250 ms,-0.0001890337937496,evaluable,4,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,left_brow,jaw,250–500 ms,-0.00019367347102306251,evaluable,8,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,left_brow,left_cheek,0–100 ms,-6.307253221580322e-05,evaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,left_brow,left_cheek,100–250 ms,-0.000276295689579675,evaluable,4,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,left_brow,left_cheek,250–500 ms,-0.000410829456877225,evaluable,8,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,left_brow,left_eyelid,0–100 ms,-0.0004787737806874667,evaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,left_brow,left_eyelid,100–250 ms,-0.0007107656452142749,evaluable,4,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,left_brow,left_eyelid,250–500 ms,-0.00042112284182861247,evaluable,8,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
speaking,4,MOCK_G13,MOCK_S26,left_brow,mouth,0–100 ms,0.00019810337812509998,evaluable,3,d797bc52f6e0c6672087ae05091b3a56028a1fcc66afb28bd0b44adbfcca8f12,True,MOCK DATA / NOT A SCIENTIFIC RESULT,displacement-report-draft-v1
